Source;Target;Label;Weight;title
58;21;PEdge5821;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;22;PEdge5822;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;23;PEdge5823;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;24;PEdge5824;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;25;PEdge5825;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;26;PEdge5826;0.87039;BETA-LACTAM,TETRACYCLINE
58;27;PEdge5827;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;28;PEdge5828;0.75378;BETA-LACTAM,TETRACYCLINE
58;29;PEdge5829;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;30;PEdge5830;0.56408;BETA-LACTAM,TETRACYCLINE
58;31;PEdge5831;0.58537;BETA-LACTAM,TETRACYCLINE
58;32;PEdge5832;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;33;PEdge5833;0.58537;BETA-LACTAM,TETRACYCLINE
58;34;PEdge5834;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;35;PEdge5835;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;36;PEdge5836;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;37;PEdge5837;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;38;PEdge5838;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;39;PEdge5839;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;40;PEdge5840;0.79772;BETA-LACTAM,TETRACYCLINE
58;41;PEdge5841;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;42;PEdge5842;0.56854;BETA-LACTAM,TETRACYCLINE
58;43;PEdge5843;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;44;PEdge5844;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;45;PEdge5845;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;46;PEdge5846;0.75378;BETA-LACTAM,TETRACYCLINE
58;47;PEdge5847;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;48;PEdge5848;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;49;PEdge5849;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;50;PEdge5850;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;51;PEdge5851;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;52;PEdge5852;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;53;PEdge5853;0.49747;BETA-LACTAM,TETRACYCLINE
58;54;PEdge5854;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;55;PEdge5855;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;56;PEdge5856;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
58;57;PEdge5857;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;1;PEdge591;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;2;PEdge592;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;3;PEdge593;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;4;PEdge594;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;5;PEdge595;0.56408;BETA-LACTAM,TETRACYCLINE
59;6;PEdge596;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;7;PEdge597;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;8;PEdge598;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;9;PEdge599;0.94388;BETA-LACTAM,TETRACYCLINE
59;10;PEdge5910;0.4842;BETA-LACTAM,TETRACYCLINE
59;11;PEdge5911;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;12;PEdge5912;0.36364;FOSFOMYCIN,TETRACYCLINE
59;13;PEdge5913;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;14;PEdge5914;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;15;PEdge5915;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;16;PEdge5916;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;17;PEdge5917;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;18;PEdge5918;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;19;PEdge5919;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;20;PEdge5920;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;21;PEdge5921;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;22;PEdge5922;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;23;PEdge5923;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;24;PEdge5924;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;25;PEdge5925;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;26;PEdge5926;0.87039;BETA-LACTAM,TETRACYCLINE
59;27;PEdge5927;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;28;PEdge5928;0.75378;BETA-LACTAM,TETRACYCLINE
59;29;PEdge5929;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;30;PEdge5930;0.56408;BETA-LACTAM,TETRACYCLINE
59;31;PEdge5931;0.58537;BETA-LACTAM,TETRACYCLINE
59;32;PEdge5932;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;33;PEdge5933;0.58537;BETA-LACTAM,TETRACYCLINE
59;34;PEdge5934;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;35;PEdge5935;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;36;PEdge5936;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;37;PEdge5937;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;38;PEdge5938;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;39;PEdge5939;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;40;PEdge5940;0.79772;BETA-LACTAM,TETRACYCLINE
59;41;PEdge5941;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;42;PEdge5942;0.56854;BETA-LACTAM,TETRACYCLINE
59;43;PEdge5943;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;44;PEdge5944;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;45;PEdge5945;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;46;PEdge5946;0.75378;BETA-LACTAM,TETRACYCLINE
59;47;PEdge5947;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;48;PEdge5948;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;49;PEdge5949;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;50;PEdge5950;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;51;PEdge5951;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;52;PEdge5952;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;53;PEdge5953;0.49747;BETA-LACTAM,TETRACYCLINE
59;54;PEdge5954;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;55;PEdge5955;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;56;PEdge5956;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;57;PEdge5957;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
59;58;PEdge5958;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;1;PEdge601;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;2;PEdge602;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;3;PEdge603;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;4;PEdge604;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;5;PEdge605;0.56408;BETA-LACTAM,TETRACYCLINE
60;6;PEdge606;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;7;PEdge607;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;8;PEdge608;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;9;PEdge609;0.94388;BETA-LACTAM,TETRACYCLINE
60;10;PEdge6010;0.4842;BETA-LACTAM,TETRACYCLINE
60;11;PEdge6011;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;12;PEdge6012;0.36364;FOSFOMYCIN,TETRACYCLINE
60;13;PEdge6013;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;14;PEdge6014;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;15;PEdge6015;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;16;PEdge6016;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;17;PEdge6017;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;18;PEdge6018;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;19;PEdge6019;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;20;PEdge6020;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;21;PEdge6021;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;22;PEdge6022;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;23;PEdge6023;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;24;PEdge6024;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;25;PEdge6025;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;26;PEdge6026;0.87039;BETA-LACTAM,TETRACYCLINE
60;27;PEdge6027;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;28;PEdge6028;0.75378;BETA-LACTAM,TETRACYCLINE
60;29;PEdge6029;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;30;PEdge6030;0.56408;BETA-LACTAM,TETRACYCLINE
60;31;PEdge6031;0.58537;BETA-LACTAM,TETRACYCLINE
60;32;PEdge6032;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;33;PEdge6033;0.58537;BETA-LACTAM,TETRACYCLINE
60;34;PEdge6034;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;35;PEdge6035;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;36;PEdge6036;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;37;PEdge6037;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;38;PEdge6038;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;39;PEdge6039;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;40;PEdge6040;0.79772;BETA-LACTAM,TETRACYCLINE
60;41;PEdge6041;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;42;PEdge6042;0.56854;BETA-LACTAM,TETRACYCLINE
60;43;PEdge6043;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;44;PEdge6044;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;45;PEdge6045;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;46;PEdge6046;0.75378;BETA-LACTAM,TETRACYCLINE
60;47;PEdge6047;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;48;PEdge6048;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;49;PEdge6049;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;50;PEdge6050;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;51;PEdge6051;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;52;PEdge6052;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;53;PEdge6053;0.49747;BETA-LACTAM,TETRACYCLINE
60;54;PEdge6054;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;55;PEdge6055;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;56;PEdge6056;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;57;PEdge6057;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;58;PEdge6058;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
60;59;PEdge6059;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;1;PEdge611;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;2;PEdge612;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;3;PEdge613;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;4;PEdge614;0.86625;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;5;PEdge615;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;6;PEdge616;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;7;PEdge617;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;8;PEdge618;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;9;PEdge619;0.34641;BETA-LACTAM,TETRACYCLINE
61;10;PEdge6110;0.41464;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;11;PEdge6111;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;12;PEdge6112;0.7785;FOSFOMYCIN,TETRACYCLINE
61;13;PEdge6113;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;14;PEdge6114;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;15;PEdge6115;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;16;PEdge6116;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;17;PEdge6117;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;18;PEdge6118;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;19;PEdge6119;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;20;PEdge6120;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;21;PEdge6121;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;22;PEdge6122;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;23;PEdge6123;0.48686;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;24;PEdge6124;0.53838;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;25;PEdge6125;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;26;PEdge6126;0.29814;BETA-LACTAM,TETRACYCLINE
61;27;PEdge6127;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;28;PEdge6128;0.5164;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;29;PEdge6129;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;30;PEdge6130;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;31;PEdge6131;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;32;PEdge6132;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;33;PEdge6133;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;34;PEdge6134;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;35;PEdge6135;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;36;PEdge6136;0.81019;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;37;PEdge6137;0.62622;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;38;PEdge6138;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;39;PEdge6139;0.81019;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;40;PEdge6140;0.29277;BETA-LACTAM,TETRACYCLINE
61;41;PEdge6141;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;42;PEdge6142;0.48686;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;43;PEdge6143;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;44;PEdge6144;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;45;PEdge6145;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;46;PEdge6146;0.5164;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;47;PEdge6147;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;48;PEdge6148;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;49;PEdge6149;0.81019;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;50;PEdge6150;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;51;PEdge6151;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;52;PEdge6152;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;53;PEdge6153;0.42601;BETA-LACTAM,METHICILLIN,TETRACYCLINE
61;54;PEdge6154;0.69007;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;55;PEdge6155;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
61;56;PEdge6156;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;57;PEdge6157;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;58;PEdge6158;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;59;PEdge6159;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
61;60;PEdge6160;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
62;1;PEdge621;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;2;PEdge622;0.4842;BETA-LACTAM,TETRACYCLINE
62;3;PEdge623;0.4842;BETA-LACTAM,TETRACYCLINE
62;4;PEdge624;0.66473;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;5;PEdge625;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;6;PEdge626;0.4842;BETA-LACTAM,TETRACYCLINE
62;7;PEdge627;0.4842;BETA-LACTAM,TETRACYCLINE
62;8;PEdge628;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;9;PEdge629;0.51299;BETA-LACTAM,TETRACYCLINE
62;10;PEdge6210;1;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE,TRIMETHOPRIM
62;11;PEdge6211;0.4842;BETA-LACTAM,TETRACYCLINE
62;12;PEdge6212;0.069171;TETRACYCLINE
62;13;PEdge6213;0.4842;BETA-LACTAM,TETRACYCLINE
62;14;PEdge6214;0.4842;BETA-LACTAM,TETRACYCLINE
62;15;PEdge6215;0.4842;BETA-LACTAM,TETRACYCLINE
62;16;PEdge6216;0.4842;BETA-LACTAM,TETRACYCLINE
62;17;PEdge6217;0.4842;BETA-LACTAM,TETRACYCLINE
62;18;PEdge6218;0.4842;BETA-LACTAM,TETRACYCLINE
62;19;PEdge6219;0.4842;BETA-LACTAM,TETRACYCLINE
62;20;PEdge6220;0.4842;BETA-LACTAM,TETRACYCLINE
62;21;PEdge6221;0.4842;BETA-LACTAM,TETRACYCLINE
62;22;PEdge6222;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;23;PEdge6223;0.43259;BETA-LACTAM,TETRACYCLINE
62;24;PEdge6224;0.76538;BETA-LACTAM,QUINOLONE,TETRACYCLINE
62;25;PEdge6225;0.41464;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;26;PEdge6226;0.46359;BETA-LACTAM,TETRACYCLINE
62;27;PEdge6227;0.4842;BETA-LACTAM,TETRACYCLINE
62;28;PEdge6228;0.63089;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;29;PEdge6229;0.4842;BETA-LACTAM,TETRACYCLINE
62;30;PEdge6230;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;31;PEdge6231;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;32;PEdge6232;0.4842;BETA-LACTAM,TETRACYCLINE
62;33;PEdge6233;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;34;PEdge6234;0.4842;BETA-LACTAM,TETRACYCLINE
62;35;PEdge6235;0.4842;BETA-LACTAM,TETRACYCLINE
62;36;PEdge6236;0.31494;BETA-LACTAM,TETRACYCLINE
62;37;PEdge6237;0.55641;BETA-LACTAM,QUINOLONE,TETRACYCLINE
62;38;PEdge6238;0.4842;BETA-LACTAM,TETRACYCLINE
62;39;PEdge6239;0.31494;BETA-LACTAM,TETRACYCLINE
62;40;PEdge6240;0.43355;BETA-LACTAM,TETRACYCLINE
62;41;PEdge6241;0.4842;BETA-LACTAM,TETRACYCLINE
62;42;PEdge6242;0.86518;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;43;PEdge6243;0.4842;BETA-LACTAM,TETRACYCLINE
62;44;PEdge6244;0.4842;BETA-LACTAM,TETRACYCLINE
62;45;PEdge6245;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;46;PEdge6246;0.63089;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;47;PEdge6247;0.4842;BETA-LACTAM,TETRACYCLINE
62;48;PEdge6248;0.4842;BETA-LACTAM,TETRACYCLINE
62;49;PEdge6249;0.31494;BETA-LACTAM,TETRACYCLINE
62;50;PEdge6250;0.4842;BETA-LACTAM,TETRACYCLINE
62;51;PEdge6251;0.4842;BETA-LACTAM,TETRACYCLINE
62;52;PEdge6252;0.4842;BETA-LACTAM,TETRACYCLINE
62;53;PEdge6253;0.81111;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
62;54;PEdge6254;0.4292;BETA-LACTAM,TETRACYCLINE
62;55;PEdge6255;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
62;56;PEdge6256;0.4842;BETA-LACTAM,TETRACYCLINE
62;57;PEdge6257;0.4842;BETA-LACTAM,TETRACYCLINE
62;58;PEdge6258;0.4842;BETA-LACTAM,TETRACYCLINE
62;59;PEdge6259;0.4842;BETA-LACTAM,TETRACYCLINE
62;60;PEdge6260;0.4842;BETA-LACTAM,TETRACYCLINE
62;61;PEdge6261;0.41464;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;1;PEdge631;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;2;PEdge632;0.56408;BETA-LACTAM,TETRACYCLINE
63;3;PEdge633;0.56408;BETA-LACTAM,TETRACYCLINE
63;4;PEdge634;0.73363;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
63;5;PEdge635;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
63;6;PEdge636;0.56408;BETA-LACTAM,TETRACYCLINE
63;7;PEdge637;0.56408;BETA-LACTAM,TETRACYCLINE
63;8;PEdge638;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;9;PEdge639;0.59761;BETA-LACTAM,TETRACYCLINE
63;10;PEdge6310;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
63;11;PEdge6311;0.56408;BETA-LACTAM,TETRACYCLINE
63;12;PEdge6312;0.080582;TETRACYCLINE
63;13;PEdge6313;0.56408;BETA-LACTAM,TETRACYCLINE
63;14;PEdge6314;0.56408;BETA-LACTAM,TETRACYCLINE
63;15;PEdge6315;0.56408;BETA-LACTAM,TETRACYCLINE
63;16;PEdge6316;0.56408;BETA-LACTAM,TETRACYCLINE
63;17;PEdge6317;0.56408;BETA-LACTAM,TETRACYCLINE
63;18;PEdge6318;0.56408;BETA-LACTAM,TETRACYCLINE
63;19;PEdge6319;0.56408;BETA-LACTAM,TETRACYCLINE
63;20;PEdge6320;0.56408;BETA-LACTAM,TETRACYCLINE
63;21;PEdge6321;0.56408;BETA-LACTAM,TETRACYCLINE
63;22;PEdge6322;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;23;PEdge6323;0.56695;BETA-LACTAM,MACROLIDE,TETRACYCLINE
63;24;PEdge6324;0.72446;BETA-LACTAM,QUINOLONE,TETRACYCLINE
63;25;PEdge6325;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;26;PEdge6326;0.61721;BETA-LACTAM,MACROLIDE,TETRACYCLINE
63;27;PEdge6327;0.56408;BETA-LACTAM,TETRACYCLINE
63;28;PEdge6328;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
63;29;PEdge6329;0.56408;BETA-LACTAM,TETRACYCLINE
63;30;PEdge6330;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
63;31;PEdge6331;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
63;32;PEdge6332;0.56408;BETA-LACTAM,TETRACYCLINE
63;33;PEdge6333;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
63;34;PEdge6334;0.56408;BETA-LACTAM,TETRACYCLINE
63;35;PEdge6335;0.56408;BETA-LACTAM,TETRACYCLINE
63;36;PEdge6336;0.3669;BETA-LACTAM,TETRACYCLINE
63;37;PEdge6337;0.6482;BETA-LACTAM,MACROLIDE,QUINOLONE,TETRACYCLINE
63;38;PEdge6338;0.56408;BETA-LACTAM,TETRACYCLINE
63;39;PEdge6339;0.3669;BETA-LACTAM,TETRACYCLINE
63;40;PEdge6340;0.60609;BETA-LACTAM,MACROLIDE,TETRACYCLINE
63;41;PEdge6341;0.56408;BETA-LACTAM,TETRACYCLINE
63;42;PEdge6342;0.94491;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
63;43;PEdge6343;0.56408;BETA-LACTAM,TETRACYCLINE
63;44;PEdge6344;0.56408;BETA-LACTAM,TETRACYCLINE
63;45;PEdge6345;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
63;46;PEdge6346;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
63;47;PEdge6347;0.56408;BETA-LACTAM,TETRACYCLINE
63;48;PEdge6348;0.56408;BETA-LACTAM,TETRACYCLINE
63;49;PEdge6349;0.3669;BETA-LACTAM,TETRACYCLINE
63;50;PEdge6350;0.56408;BETA-LACTAM,TETRACYCLINE
63;51;PEdge6351;0.56408;BETA-LACTAM,TETRACYCLINE
63;52;PEdge6352;0.56408;BETA-LACTAM,TETRACYCLINE
63;53;PEdge6353;0.88192;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
